标题,价格,面积,区域,链接
整租·金鹏金岭 3室2厅 东,3800 元/月,127.00㎡,渝北-照母山-金鹏金岭,https://cq.lianjia.com/zufang/CQ1928732337848188928.html
整租·新城琅翠 3室2厅 南,900 元/月,92.61㎡,江北-海尔路-新城琅翠,https://cq.lianjia.com/zufang/CQ1894738847418286080.html
整租·电视塔村 3室1厅 南,1200 元/月,87.00㎡,渝中-大坪-电视塔村,https://cq.lianjia.com/zufang/CQ1938938294209347584.html
整租·禹洲雍锦府 3室1厅 东南,500 元/月,88.36㎡,北碚-歇马-禹洲雍锦府,https://cq.lianjia.com/zufang/CQ1919399049929162752.html
整租·恒大林溪郡 2室1厅 东南,600 元/月,71.69㎡,九龙坡-西彭-恒大林溪郡,https://cq.lianjia.com/zufang/CQ1799757629031972864.html
整租·金利大厦 1室1厅 东南,1200 元/月,48.80㎡,渝北-人和-金利大厦,https://cq.lianjia.com/zufang/CQ1933009098614243328.html
整租·公园华府 1室1厅 东南/南,600 元/月,42.00㎡,沙坪坝-石桥铺-公园华府,https://cq.lianjia.com/zufang/CQ1924810314788896768.html
合租·鲁能星城八街区 5居室 南卧,520 元/月,江北-龙头寺-鲁能星城八街区,精选,https://cq.lianjia.com/zufang/CQ1834479378369609728.html
整租·金科美的原上B组团 4室2厅 南,1500 元/月,190.00㎡,渝北-中央公园-金科美的原上B组团,https://cq.lianjia.com/zufang/CQ1821480034980855808.html
合租·华宇天宫花城A组团 4居室 南卧,580 元/月,渝北-龙头寺-华宇天宫花城A组团,精选,https://cq.lianjia.com/zufang/CQ1835287368572076032.html
整租·和记黄埔御峰一期 3室2厅 东,1500 元/月,120.00㎡,南岸-南坪-和记黄埔御峰一期,https://cq.lianjia.com/zufang/CQ1821522809344491520.html
合租·南滨六号 4居室 南卧,650 元/月,南岸-六公里-南滨六号,精选,https://cq.lianjia.com/zufang/CQ1804928780016287744.html
整租·恒景天苑 2室2厅 南,1100 元/月,67.92㎡,九龙坡-华岩-恒景天苑,https://cq.lianjia.com/zufang/CQ1821501174801498112.html
整租·中海紫御江山御湾 2室2厅 南,3200 元/月,86.00㎡,江北-江北嘴-中海紫御江山御湾,https://cq.lianjia.com/zufang/CQ1821480105688432640.html
整租·万科金域蓝湾三期 3室2厅 南,3000 元/月,119.00㎡,渝北-汽博中心-万科金域蓝湾三期,https://cq.lianjia.com/zufang/CQ1822161407215403008.html
整租·里面 1室1厅 东,1700 元/月,渝中-大溪沟-里面,精选,https://cq.lianjia.com/zufang/CQ1805133749961097216.html
合租·首创鸿恩国际生活区 3居室 南卧,550 元/月,江北-大石坝-首创鸿恩国际生活区,精选,https://cq.lianjia.com/zufang/CQ1805607511680614400.html
整租·鼎泰公寓 3室2厅 东南/南,5000 元/月,139.00㎡,渝北-黄泥磅-鼎泰公寓,https://cq.lianjia.com/zufang/CQ1822206544775741440.html
合租·嘉华鑫城 3居室 南卧,799 元/月,渝中-大坪-嘉华鑫城,精选,https://cq.lianjia.com/zufang/CQ1807274867041501184.html
整租·万科招商理想城云来 3室2厅 南,2000 元/月,80.00㎡,沙坪坝-西永-万科招商理想城云来,https://cq.lianjia.com/zufang/CQ1822179026345656320.html
整租·复地天玺 4室2厅 东南,4500 元/月,159.00㎡,渝北-鸳鸯-复地天玺,https://cq.lianjia.com/zufang/CQ1822170324255375360.html
合租·珠江花园南区 3居室 跃层 南卧,650 元/月,25.00㎡,九龙坡-杨家坪-珠江花园南区,https://cq.lianjia.com/zufang/CQ1834595944025292800.html
整租·帝景名苑D区 3室2厅 东南,3500 元/月,169.00㎡,南岸-南坪-帝景名苑D区,https://cq.lianjia.com/zufang/CQ1822234713826263040.html
合租·长江二路 3居室 南卧,600 元/月,20.00㎡,渝中-大坪-长江二路,https://cq.lianjia.com/zufang/CQ1834632444284764160.html
整租·联芳桥一期 4室2厅 南,1500 元/月,93.62㎡,沙坪坝-石桥铺-联芳桥一期,https://cq.lianjia.com/zufang/CQ1822159974873169920.html
整租·融创壹号院一期 4室2厅 西南,2300 元/月,166.00㎡,渝北-大竹林-融创壹号院一期,https://cq.lianjia.com/zufang/CQ1822135679014928384.html
合租·天奇怡畅苑 4居室 南卧,650 元/月,20.00㎡,江北-观音桥-天奇怡畅苑,https://cq.lianjia.com/zufang/CQ1836323074450915328.html
整租·鹏润悦秀城 1室1厅 跃层 南,1500 元/月,40.00㎡,九龙坡-石桥铺-鹏润悦秀城,https://cq.lianjia.com/zufang/CQ1822582451927515136.html
整租·帝豪名都 1室1厅 西北,1600 元/月,58.00㎡,九龙坡-陈家坪-帝豪名都,https://cq.lianjia.com/zufang/CQ1822828734504239104.html
整租·世茂茂悦府三期 4室1厅 东南,8200 元/月,110.00㎡,渝北-照母山-世茂茂悦府三期,https://cq.lianjia.com/zufang/CQ1822238757613469696.html
合租·渝州民苑 5居室 南卧,950 元/月,25.00㎡,渝北-龙头寺-渝州民苑,https://cq.lianjia.com/zufang/CQ1805448579431530496.html
整租·龙湖源著北区 2室1厅 南,2500 元/月,58.43㎡,江北-石子山-龙湖源著北区,https://cq.lianjia.com/zufang/CQ1822245028345413632.html
整租·金城地豪 4室2厅 南,6000 元/月,212.00㎡,渝北-新牌坊-金城地豪,https://cq.lianjia.com/zufang/CQ1822524452844339200.html
整租·天骄名城一期 3室2厅 东南,1600 元/月,89.00㎡,沙坪坝-大学城-天骄名城一期,https://cq.lianjia.com/zufang/CQ1822494044362637312.html
合租·百年馨苑 3居室 南卧,850 元/月,26.00㎡,江北-大石坝-百年馨苑,https://cq.lianjia.com/zufang/CQ1806936046319960064.html
整租·君安楼 4室2厅 南/北,2500 元/月,130.00㎡,九龙坡-杨家坪-君安楼,https://cq.lianjia.com/zufang/CQ1822532102206259200.html
整租·鲁能泰山7号十二街区 2室2厅 东,900 元/月,56.00㎡,渝北-中央公园-鲁能泰山7号十二街区,https://cq.lianjia.com/zufang/CQ1822486414948827136.html
整租·万科招商理想城致远 3室1厅 南,1800 元/月,84.70㎡,沙坪坝-西永-万科招商理想城致远,https://cq.lianjia.com/zufang/CQ1822967738423836672.html
整租·融创凡尔赛领馆三期 2室1厅 西南,1000 元/月,79.57㎡,渝北-照母山-融创凡尔赛领馆三期,https://cq.lianjia.com/zufang/CQ1822948253100933120.html
合租·半山华府 5居室 南卧,550 元/月,江北-观音桥-半山华府,精选,https://cq.lianjia.com/zufang/CQ1852569354655236096.html
合租·尚格博园 4居室 南卧,545 元/月,渝北-翠云-尚格博园,精选,https://cq.lianjia.com/zufang/CQ1854429965274054656.html
整租·书香世家 2室1厅 西南,1400 元/月,80.76㎡,沙坪坝-渝碚路-书香世家,https://cq.lianjia.com/zufang/CQ1822840608528531456.html
合租·国博领馆三期 5居室 南卧,545 元/月,渝北-悦来-国博领馆三期,精选,https://cq.lianjia.com/zufang/CQ1854593840724312064.html
整租·友谊村 2室1厅 东南,900 元/月,51.14㎡,沙坪坝-沙正街-友谊村,https://cq.lianjia.com/zufang/CQ1822861511685570560.html
整租·上东汇菁澜三组团 3室2厅 南,1500 元/月,92.00㎡,渝北-中央公园-上东汇菁澜三组团,https://cq.lianjia.com/zufang/CQ1822849711044820992.html
整租·力帆红星国际广场 1室1厅 南,5888 元/月,71.38㎡,渝北-照母山-力帆红星国际广场,https://cq.lianjia.com/zufang/CQ1822855768135696384.html
合租·保利香槟花园B区 4居室 南卧,570 元/月,渝北-龙头寺-保利香槟花园B区,精选,https://cq.lianjia.com/zufang/CQ1854833189348966400.html
合租·财信城市国际 4居室 南卧,800 元/月,渝北-嘉州-财信城市国际,精选,https://cq.lianjia.com/zufang/CQ1856913249941848064.html
合租·恒大世纪城三期 4居室 南卧,1150 元/月,渝北-照母山-恒大世纪城三期,精选,https://cq.lianjia.com/zufang/CQ1856579190111862784.html
合租·金茂珑悦 4居室 南卧,545 元/月,九龙坡-袁家岗-金茂珑悦,精选,https://cq.lianjia.com/zufang/CQ1872976535950983168.html
合租·江南花苑 5居室 南卧,800 元/月,渝北-龙头寺-江南花苑,精选,https://cq.lianjia.com/zufang/CQ1857359587150135296.html
整租·同景国际城U组团 1室1厅 南/北,1000 元/月,南岸-茶园新区-同景国际城U组团,精选,https://cq.lianjia.com/zufang/CQ1858751331477487616.html
整租·鑫龙大厦 3室2厅 东/东南,3800 元/月,145.00㎡,渝中-解放碑-鑫龙大厦,https://cq.lianjia.com/zufang/CQ1822852446175625216.html
合租·建工锦绣华城 4居室 南卧,995 元/月,渝北-汽博中心-建工锦绣华城,精选,https://cq.lianjia.com/zufang/CQ1858773260024414208.html
合租·长安锦绣城 5居室 北卧,730 元/月,渝北-龙溪-长安锦绣城,精选,https://cq.lianjia.com/zufang/CQ1859097853398351872.html
整租·佳乐紫光 2室1厅 东北,3000 元/月,92.00㎡,渝北-新牌坊-佳乐紫光,https://cq.lianjia.com/zufang/CQ1822929324953567232.html
合租·民航小区 5居室,770 元/月,15.00㎡,渝北-嘉州-民航小区,https://cq.lianjia.com/zufang/CQ1856584470816096256.html
合租·光华可乐小镇C区 3居室 南卧,680 元/月,22.00㎡,江北-南桥寺-光华可乐小镇C区,https://cq.lianjia.com/zufang/CQ1873407990648799232.html
合租·御景天成 5居室 南卧,750 元/月,25.00㎡,江北-黄泥磅-御景天成,https://cq.lianjia.com/zufang/CQ1874099387995521024.html
整租·和记黄埔珊瑚水岸一期 3室2厅 北,3400 元/月,118.00㎡,南岸-南滨路-和记黄埔珊瑚水岸一期,https://cq.lianjia.com/zufang/CQ1822915000071618560.html
整租·保利爱尚里尚彩 4室2厅 北,1500 元/月,118.00㎡,九龙坡-石坪桥-保利爱尚里尚彩,https://cq.lianjia.com/zufang/CQ1822871113143681024.html
整租·华侨城云溪都会 3室2厅 南,2000 元/月,118.17㎡,渝北-礼嘉-华侨城云溪都会,https://cq.lianjia.com/zufang/CQ1823304613625856000.html
整租·卓越皇后道 4室2厅 南/北,4800 元/月,128.87㎡,江北-五里店-卓越皇后道,https://cq.lianjia.com/zufang/CQ1874132383800754176.html
合租·流星花园 5居室 东南卧,800 元/月,22.00㎡,江北-黄泥磅-流星花园,https://cq.lianjia.com/zufang/CQ1874394145632550912.html
整租·荣盛华府御宸 4室2厅 西南,1800 元/月,133.00㎡,南岸-茶园新区-荣盛华府御宸,https://cq.lianjia.com/zufang/CQ1823314617229639680.html
合租·融创嘉德领馆一期 4居室 南卧,645 元/月,16.00㎡,渝北-中央公园-融创嘉德领馆一期,https://cq.lianjia.com/zufang/CQ1857296991264964608.html
整租·都市花园中路 3室2厅 错层 南,1800 元/月,120.00㎡,沙坪坝-天星桥-都市花园中路,https://cq.lianjia.com/zufang/CQ1823603275795005440.html
合租·保利香槟花园B区 4居室 南卧,595 元/月,渝北-龙头寺-保利香槟花园B区,精选,https://cq.lianjia.com/zufang/CQ1863483464469184512.html
整租·石油大庆村小区 3室1厅 南,1200 元/月,77.00㎡,渝北-花卉园-石油大庆村小区,https://cq.lianjia.com/zufang/CQ1791747663503294464.html
合租·金科十年城西区 3居室 东南卧,650 元/月,江北-石马河-金科十年城西区,精选,https://cq.lianjia.com/zufang/CQ1864237686462611456.html
整租·重庆来福士广场 2室2厅 南,9000 元/月,128.00㎡,渝中-朝天门-重庆来福士广场,https://cq.lianjia.com/zufang/CQ1791746497662943232.html
整租·约克郡禧悦 3室1厅 南,1500 元/月,122.89㎡,渝北-照母山-约克郡禧悦,https://cq.lianjia.com/zufang/CQ1791792739042459648.html
整租·绿城两江御园凤栖园 3室2厅 西,1600 元/月,128.00㎡,渝北-龙兴-绿城两江御园凤栖园,https://cq.lianjia.com/zufang/CQ1791794433084096512.html
合租·融科海阔天空 5居室 南卧,595 元/月,渝北-鸳鸯-融科海阔天空,精选,https://cq.lianjia.com/zufang/CQ1869249886684184576.html
整租·金科城37区 3室2厅 南,1800 元/月,82.28㎡,北碚-蔡家-金科城37区,https://cq.lianjia.com/zufang/CQ1793143213201031168.html
整租·金阳牛津街 2室2厅 南,1800 元/月,89.56㎡,沙坪坝-站西路-金阳牛津街,https://cq.lianjia.com/zufang/CQ1793157111203495936.html
整租·汇祥好莱坞 2室2厅 东南,800 元/月,80.00㎡,渝北-中央公园东区-汇祥好莱坞,https://cq.lianjia.com/zufang/CQ1793153379900325888.html
整租·建新东路313号 2室2厅 东南,1200 元/月,81.00㎡,江北-五里店-建新东路313号,https://cq.lianjia.com/zufang/CQ1793153462779772928.html
整租·华宇时代星空 1室1厅 跃层 东南,1350 元/月,九龙坡-大坪-华宇时代星空,精选,https://cq.lianjia.com/zufang/CQ1869582531108536320.html
合租·聚信广场 5居室 南卧,510 元/月,渝北-花卉园-聚信广场,精选,https://cq.lianjia.com/zufang/CQ1869604336510697472.html
整租·汇祥荟广场 1室1厅 跃层 南,1150 元/月,九龙坡-石桥铺-汇祥荟广场,精选,https://cq.lianjia.com/zufang/CQ1869582697702096896.html
合租·庆业九寨印象 4居室 南卧,680 元/月,渝北-龙头寺-庆业九寨印象,精选,https://cq.lianjia.com/zufang/CQ1869628578061090816.html
合租·融创江南融府 5居室 南卧,750 元/月,30.00㎡,南岸-茶园新区-融创江南融府,https://cq.lianjia.com/zufang/CQ1863150568634056704.html
整租·康田漫城 3室1厅 南,1800 元/月,85.00㎡,沙坪坝-大学城-康田漫城,https://cq.lianjia.com/zufang/CQ1793262229882142720.html
合租·聚龙锦苑 3居室 南卧,870 元/月,13.00㎡,江北-观音桥-聚龙锦苑,https://cq.lianjia.com/zufang/CQ1863922797407895552.html
整租·南方花园A区 2室1厅 南,1000 元/月,78.00㎡,九龙坡-石桥铺-南方花园A区,https://cq.lianjia.com/zufang/CQ1793251043543351296.html
整租·金辉御江府 3室1厅 西南,1000 元/月,107.00㎡,南岸-融侨半岛-金辉御江府,https://cq.lianjia.com/zufang/CQ1793237707162386432.html
整租·龙湖•好城时光 1室1厅 东南,2200 元/月,38.55㎡,沙坪坝-西永-龙湖•好城时光,https://cq.lianjia.com/zufang/CQ1793561232549085184.html
整租·山顶道国宾城 3室2厅 东南,2400 元/月,131.00㎡,渝北-嘉州-山顶道国宾城,https://cq.lianjia.com/zufang/CQ1793551784170487808.html
整租·金茂国际生态新城锦悦 3室2厅 西,1200 元/月,77.95㎡,渝北-中央公园-金茂国际生态新城锦悦,https://cq.lianjia.com/zufang/CQ1793558050192228352.html
整租·红星亭坡社区 2室1厅 西南,900 元/月,67.78㎡,渝中-两路口-红星亭坡社区,https://cq.lianjia.com/zufang/CQ1793592214643802112.html
整租·金银湾小区 2室2厅 南,2400 元/月,104.98㎡,渝中-大坪-金银湾小区,https://cq.lianjia.com/zufang/CQ1792532696480612352.html
整租·龙湖MOCO 1室0厅 南,2100 元/月,48.00㎡,渝北-北环-龙湖MOCO,https://cq.lianjia.com/zufang/CQ1792514467792158720.html
整租·瀚学融府 2室1厅 东南,1800 元/月,71.00㎡,渝北-龙兴-瀚学融府,https://cq.lianjia.com/zufang/CQ1792465808337666048.html
整租·金科时代中心 2室1厅 东,2300 元/月,72.00㎡,渝北-照母山-金科时代中心,https://cq.lianjia.com/zufang/CQ1792830644431093760.html
合租·聚龙锦苑 3居室 南卧,900 元/月,17.00㎡,江北-观音桥-聚龙锦苑,https://cq.lianjia.com/zufang/CQ1864650238308909056.html
合租·环卫大厦 3居室 南卧,501 元/月,20.00㎡,渝中-大坪-环卫大厦,https://cq.lianjia.com/zufang/CQ1865483344179888128.html
整租·康田蔚蓝海D区 3室2厅 南,3400 元/月,渝北-照母山-康田蔚蓝海D区,精选,https://cq.lianjia.com/zufang/CQ1955590489319145472.html
整租·同景国际城U组团 1室1厅 南/北,950 元/月,南岸-茶园新区-同景国际城U组团,精选,https://cq.lianjia.com/zufang/CQ1905907198488215552.html
整租·五江花园 3室2厅 东/东南,4000 元/月,158.00㎡,江北-五里店-五江花园,https://cq.lianjia.com/zufang/CQ1823253087427493888.html
整租·首创天阅嘉陵 4室2厅 南,700 元/月,178.00㎡,沙坪坝-双碑-首创天阅嘉陵,https://cq.lianjia.com/zufang/CQ1822957834988421120.html
整租·鲁能星城十二街区 2室2厅 南,2200 元/月,97.00㎡,渝北-龙头寺-鲁能星城十二街区,https://cq.lianjia.com/zufang/CQ1822941207223861248.html
整租·凤凰湾繁华里 2室1厅 南,2000 元/月,70.00㎡,江北-石马河-凤凰湾繁华里,https://cq.lianjia.com/zufang/CQ1822947975966490624.html
整租·白鹤林高级住宅区 3室2厅 南,2500 元/月,135.00㎡,渝北-嘉州-白鹤林高级住宅区,https://cq.lianjia.com/zufang/CQ1822941811358826496.html
整租·荣安九龙壹号 3室2厅 南,1200 元/月,91.00㎡,九龙坡-黄桷坪-荣安九龙壹号,https://cq.lianjia.com/zufang/CQ1822864876737921024.html
整租·斌鑫丰泽园 2室2厅 南,1500 元/月,90.00㎡,九龙坡-杨家坪-斌鑫丰泽园,https://cq.lianjia.com/zufang/CQ1823313987899490304.html
整租·建设村 2室2厅 南,1000 元/月,80.00㎡,大渡口-大渡口区府-建设村,https://cq.lianjia.com/zufang/CQ1823556982087352320.html
整租·西阅星辰B区 3室2厅 东南,1700 元/月,99.90㎡,沙坪坝-西永-西阅星辰B区,https://cq.lianjia.com/zufang/CQ1823641349979635712.html
整租·城市传说 4室2厅 东南,9000 元/月,227.00㎡,渝中-解放碑-城市传说,https://cq.lianjia.com/zufang/CQ1823633680703160320.html
整租·中交锦悦 4室2厅 东南,3000 元/月,99.96㎡,巴南-龙洲湾-中交锦悦,https://cq.lianjia.com/zufang/CQ1823591073394458624.html
整租·中央公园壹号 4室2厅 南,4500 元/月,148.00㎡,渝北-中央公园-中央公园壹号,https://cq.lianjia.com/zufang/CQ1824404381756293120.html
整租·丹景苑 3室2厅 南/北,1500 元/月,115.00㎡,南岸-南坪-丹景苑,https://cq.lianjia.com/zufang/CQ1824410211058712576.html
整租·重庆天地万科翡翠云阶 1室0厅 南,1498 元/月,渝中-化龙桥-重庆天地万科翡翠云阶,精选,https://cq.lianjia.com/zufang/CQ1845732463301623808.html
整租·时代都汇C组团 3室1厅 东南,1899 元/月,94.87㎡,南岸-茶园新区-时代都汇C组团,https://cq.lianjia.com/zufang/CQ1949381513682354176.html
整租·恒大健康城一期A区 2室1厅 南,800 元/月,65.00㎡,江津-双福新区-恒大健康城一期A区,https://cq.lianjia.com/zufang/CQ1824646430355095552.html
独栋·爱干净.住袋鼠 化龙桥地铁站店 上班族优选！企业天地豪华精装单配 直租可月付 开间,1498-1548 元/月,37.00-39.00㎡,仅剩2间,https://cq.lianjia.com/apartment/71851.html
整租·江南水乡西区 2室1厅 东南,1000 元/月,58.00㎡,巴南-李家沱-江南水乡西区,https://cq.lianjia.com/zufang/CQ1824289349164859392.html
