标题,价格,面积,区域,链接
整租·悦光年 1室1厅 东,1200 元/月,41.68㎡,武清-东蒲洼街-悦光年,https://tj.lianjia.com/zufang/TJ1788075939939221504.html
合租·曹庄欣苑 4居室 南卧,1057 元/月,8.68㎡,西青-中北镇-曹庄欣苑,https://tj.lianjia.com/zufang/TJ1827573136082599936.html
合租·保利拾光年 4居室 南卧,1130 元/月,8.01㎡,西青-海泰高新区-保利拾光年,https://tj.lianjia.com/zufang/TJ1828857246826627072.html
整租·天地源欧筑1898尚智园 2室1厅 南/北,1200 元/月,90.00㎡,津南-北闸口-天地源欧筑1898尚智园,https://tj.lianjia.com/zufang/TJ1952600477833101312.html
整租·草场街 1室1厅 南,1400 元/月,42.68㎡,滨海新区-新村街-草场街,https://tj.lianjia.com/zufang/TJ1952600420148838400.html
整租·沽上江南 2室1厅 南,1300 元/月,80.00㎡,津南-咸水沽-沽上江南,https://tj.lianjia.com/zufang/TJ1952600772172578816.html
整租·旭园 3室1厅 南,2100 元/月,102.00㎡,东丽-华明镇-旭园,https://tj.lianjia.com/zufang/TJ1952599676024782848.html
整租·长青北里 2室1厅 南/北,1450 元/月,59.00㎡,河北-建昌道-长青北里,https://tj.lianjia.com/zufang/TJ1952599297035862016.html
整租·碧春园 2室1厅 东南,1980 元/月,红桥-双环邨-碧春园,精选,https://tj.lianjia.com/zufang/TJ1841306153036808192.html
整租·临渭佳园 1室1厅 南/北,2800 元/月,59.03㎡,南开-长虹街-临渭佳园,https://tj.lianjia.com/zufang/TJ1952599639345594368.html
整租·万科水晶城维漫园 2室1厅 南,4500 元/月,105.00㎡,河西-尖山-万科水晶城维漫园,https://tj.lianjia.com/zufang/TJ1952591791395962880.html
整租·万科天地 2室1厅 北,2700 元/月,54.00㎡,东丽-新立街-万科天地,https://tj.lianjia.com/zufang/TJ1952591179455397888.html
整租·富力新城 2室1厅 南/北,1300 元/月,88.72㎡,静海-团泊东-富力新城,https://tj.lianjia.com/zufang/TJ1952592297988194304.html
整租·鸿基公寓 3室2厅 西南,4700 元/月,170.00㎡,河北-望海楼-鸿基公寓,https://tj.lianjia.com/zufang/TJ1952592289465368576.html
合租·富力又一城合安园 3居室 东南卧,890 元/月,10.60㎡,津南-咸水沽-富力又一城合安园,https://tj.lianjia.com/zufang/TJ1800131800329093120.html
合租·靖博园 3居室 南卧,1130 元/月,10.60㎡,津南-双林-靖博园,https://tj.lianjia.com/zufang/TJ1840319631588327424.html
合租·金地艺墅家芸泽苑 4居室 南卧,1260 元/月,15.70㎡,西青-精武镇-金地艺墅家芸泽苑,https://tj.lianjia.com/zufang/TJ1801652973655293952.html
合租·中骏雍景府 4居室 南卧,860 元/月,8.00㎡,西青-张家窝-中骏雍景府,https://tj.lianjia.com/zufang/TJ1802237573498667008.html
整租·无缝大楼 2室1厅 南,1400 元/月,55.00㎡,河西-柳林街-无缝大楼,https://tj.lianjia.com/zufang/TJ1952592277310275584.html
整租·照湖里 1室1厅 南,1800 元/月,42.60㎡,南开-学府街-照湖里,https://tj.lianjia.com/zufang/TJ1952593588361625600.html
整租·时代奥城 3室1厅 南/北,7000 元/月,149.18㎡,南开-体育中心街-时代奥城,https://tj.lianjia.com/zufang/TJ1952594523288764416.html
整租·前进新里 1室1厅 西,1400 元/月,29.00㎡,河东-向阳楼-前进新里,https://tj.lianjia.com/zufang/TJ1952595375017689088.html
整租·包头道 1室0厅 南,2000 元/月,28.35㎡,和平-劝业场-包头道,https://tj.lianjia.com/zufang/TJ1952594137052086272.html
整租·金地·万悦城 2室1厅 南,1800 元/月,84.00㎡,东丽-金钟街-金地·万悦城,https://tj.lianjia.com/zufang/TJ1952594092978339840.html
整租·新城和兴府 2室1厅 南,1900 元/月,95.00㎡,津南-咸水沽-新城和兴府,https://tj.lianjia.com/zufang/TJ1952596512621985792.html
整租·景兴西里社区 1室1厅 西,2490 元/月,23.56㎡,河西-挂甲寺-景兴西里社区,https://tj.lianjia.com/zufang/TJ1803274380831096832.html
整租·福居园 3室1厅 南/北,700 元/月,99.00㎡,滨海新区-古林街-福居园,https://tj.lianjia.com/zufang/TJ1952599101598072832.html
整租·涟源里 1室1厅 南,1300 元/月,53.00㎡,红桥-西沽街-涟源里,https://tj.lianjia.com/zufang/TJ1952597317898993664.html
整租·盛和家园 2室1厅 南,2000 元/月,75.00㎡,河北-新开河-盛和家园,https://tj.lianjia.com/zufang/TJ1952620024631918592.html
整租·天津东方环球影城 1室1厅 北,2100 元/月,52.87㎡,西青-中北镇-天津东方环球影城,https://tj.lianjia.com/zufang/TJ1952620829938286592.html
整租·永平巷 1室1厅 南,1200 元/月,45.08㎡,东丽-张贵庄-永平巷,https://tj.lianjia.com/zufang/TJ1952626938182893568.html
整租·天津诺德中心 2室1厅 西/西北,3300 元/月,58.00㎡,河北-鸿顺里街-天津诺德中心,https://tj.lianjia.com/zufang/TJ1952628704551108608.html
整租·香兰嘉园 2室1厅 南,2000 元/月,80.00㎡,东丽-万新街-香兰嘉园,https://tj.lianjia.com/zufang/TJ1952625240110530560.html
整租·滨海明发广场 2室1厅 南,1700 元/月,88.56㎡,滨海新区-新河街-滨海明发广场,https://tj.lianjia.com/zufang/TJ1952613628892938240.html
整租·瑞光里 1室1厅 南,1400 元/月,47.30㎡,河东-春华街-瑞光里,https://tj.lianjia.com/zufang/TJ1952614054841286656.html
整租·普润家园 1室0厅 南,1400 元/月,41.00㎡,北辰-天穆镇-普润家园,https://tj.lianjia.com/zufang/TJ1952614712361353216.html
合租·中海四信公寓 3居室 南卧,1490 元/月,河西-陈塘庄-中海四信公寓,精选,https://tj.lianjia.com/zufang/TJ2525463328055369728.html
整租·太阳城皓阳园 2室1厅 南/北,2900 元/月,89.00㎡,河东-太阳城-太阳城皓阳园,https://tj.lianjia.com/zufang/TJ1952616175498166272.html
整租·鑫茂科技园民营园 2室1厅 南/北,4500 元/月,158.78㎡,西青-海泰高新区-鑫茂科技园民营园,https://tj.lianjia.com/zufang/TJ1952616100931829760.html
合租·尚东雅园 3居室 北卧,1530 元/月,14.80㎡,河东-上杭路-尚东雅园,https://tj.lianjia.com/zufang/TJ2550012435318702080.html
整租·东惠家园 1室1厅 南,1400 元/月,46.64㎡,河东-常州道-东惠家园,https://tj.lianjia.com/zufang/TJ1952615270388334592.html
整租·长华里 2室1厅 南,3600 元/月,82.79㎡,南开-华苑-长华里,https://tj.lianjia.com/zufang/TJ1952616678537822208.html
整租·东惠家园 1室1厅 西北,1400 元/月,48.80㎡,河东-常州道-东惠家园,https://tj.lianjia.com/zufang/TJ1952633685333245952.html
合租·社会山花园二区 3居室 东卧,990 元/月,10.50㎡,西青-张家窝-社会山花园二区,https://tj.lianjia.com/zufang/TJ2495921444177838080.html
整租·朝园里 1室1厅 南,2500 元/月,38.00㎡,南开-广开街-朝园里,https://tj.lianjia.com/zufang/TJ1952635288203296768.html
整租·云景大厦 1室1厅 东,2600 元/月,72.32㎡,河西-下瓦房-云景大厦,https://tj.lianjia.com/zufang/TJ1952635609117884416.html
整租·枫丹天城 3室2厅 南/西北,2200 元/月,96.37㎡,武清-体育中心-枫丹天城,https://tj.lianjia.com/zufang/TJ1952634156550717440.html
合租·社会山南苑 4居室 北卧,845 元/月,10.60㎡,西青-张家窝-社会山南苑,https://tj.lianjia.com/zufang/TJ2495933882159857664.html
整租·境界梅江 3室2厅 南,6000 元/月,121.00㎡,西青-津门湖-境界梅江,https://tj.lianjia.com/zufang/TJ1952631536352231424.html
整租·诚基经贸中心 1室1厅 东,3160 元/月,60.73㎡,和平-体育馆街-诚基经贸中心,https://tj.lianjia.com/zufang/TJ2499652970166632448.html
整租·小东庄东盛园 2室1厅 南/北,1400 元/月,90.00㎡,东丽-新立街-小东庄东盛园,https://tj.lianjia.com/zufang/TJ1952631607173054464.html
合租·诚基经贸中心 2居室 北卧,2260 元/月,13.50㎡,和平-体育馆街-诚基经贸中心,https://tj.lianjia.com/zufang/TJ2511632975679201280.html
整租·富锦华庭 1室1厅 南,1100 元/月,39.00㎡,北辰-北仓镇-富锦华庭,https://tj.lianjia.com/zufang/TJ1955574802089508864.html
合租·堤北里 2居室 北卧,1390 元/月,12.60㎡,南开-王顶堤-堤北里,https://tj.lianjia.com/zufang/TJ2526218223444033536.html
整租·天房六合国际 2室1厅 南/北,4800 元/月,98.00㎡,河西-陈塘庄-天房六合国际,https://tj.lianjia.com/zufang/TJ1955573451888525312.html
合租·金融街融汇 3居室 南卧,1581 元/月,21.00㎡,西青-海泰高新区-金融街融汇,https://tj.lianjia.com/zufang/TJ2503420521736314880.html
整租·万联锦尚花园 3室2厅 南/北,4200 元/月,156.00㎡,滨海新区-开发区-万联锦尚花园,https://tj.lianjia.com/zufang/TJ1955578582856105984.html
整租·融创臻园 3室2厅 南,2500 元/月,99.00㎡,北辰-小淀镇-融创臻园,https://tj.lianjia.com/zufang/TJ1955578224893231104.html
整租·永安里 2室1厅 南/北,800 元/月,78.00㎡,滨海新区-汉沽街-永安里,https://tj.lianjia.com/zufang/TJ1955577925751275520.html
整租·仁居鑫园 2室1厅 南/北,1800 元/月,90.00㎡,西青-大寺-仁居鑫园,https://tj.lianjia.com/zufang/TJ1955577283951460352.html
整租·古林里 2室1厅 南/北,1200 元/月,77.00㎡,滨海新区-古林街-古林里,https://tj.lianjia.com/zufang/TJ1955576598434414592.html
整租·昆山里 2室1厅 南,1800 元/月,43.00㎡,河北-江都路-昆山里,https://tj.lianjia.com/zufang/TJ1955575775499386880.html
整租·康桥里 1室1厅 南,2460 元/月,44.65㎡,河北-建昌道-康桥里,https://tj.lianjia.com/zufang/TJ2554377181883277312.html
整租·春天花园 3室2厅 南/北,800 元/月,110.00㎡,宝坻-南关大街-春天花园,https://tj.lianjia.com/zufang/TJ1609087096440487936.html
整租·梧桐苑 2室2厅 南,800 元/月,93.00㎡,滨海新区-汉沽街-梧桐苑,https://tj.lianjia.com/zufang/TJ1609415790480588800.html
合租·五一阳光尊园 4居室 北卧,1260 元/月,河西-天塔街-五一阳光尊园,精选,https://tj.lianjia.com/zufang/TJ2257224282562371584.html
整租·碧桂园莫奈的湖 4室2厅 复式 南/北,2500 元/月,219.73㎡,武清-武清其它-碧桂园莫奈的湖,https://tj.lianjia.com/zufang/TJ1607594706894585856.html
整租·奥克斯泉上文华 3室2厅 南/北,700 元/月,128.60㎡,武清-黄庄-奥克斯泉上文华,https://tj.lianjia.com/zufang/TJ1608039387126300672.html
整租·云湖 2室1厅 南/北,500 元/月,85.91㎡,武清-南湖-云湖,https://tj.lianjia.com/zufang/TJ1606589061621874688.html
整租·祥福里 3室1厅 西,1100 元/月,90.00㎡,津南-咸水沽-祥福里,https://tj.lianjia.com/zufang/TJ1609543683965714432.html
整租·悦光年 1室1厅 南,1200 元/月,57.29㎡,武清-东蒲洼街-悦光年,https://tj.lianjia.com/zufang/TJ1608061838862319616.html
整租·融创东岸名郡 1室1厅 南,800 元/月,38.50㎡,北辰-双街-融创东岸名郡,https://tj.lianjia.com/zufang/TJ1608404322813476864.html
整租·时代峰景 2室1厅 西,900 元/月,49.00㎡,武清-静湖-时代峰景,https://tj.lianjia.com/zufang/TJ1607607624772091904.html
整租·江川北里 3室1厅 南,3000 元/月,86.94㎡,南开-王顶堤-江川北里,https://tj.lianjia.com/zufang/TJ1607603122920751104.html
整租·沱江里 1室1厅 南,1600 元/月,49.00㎡,南开-嘉陵道街-沱江里,https://tj.lianjia.com/zufang/TJ1606568740869111808.html
整租·宜达园 2室1厅 南/北,1400 元/月,91.00㎡,北辰-宜兴埠-宜达园,https://tj.lianjia.com/zufang/TJ1610952929781481472.html
整租·保利香颂湖 2室1厅 南,550 元/月,91.93㎡,武清-下朱庄-保利香颂湖,https://tj.lianjia.com/zufang/TJ1610196533804793856.html
整租·乐桥里 1室1厅 南,1000 元/月,47.00㎡,河北-建昌道-乐桥里,https://tj.lianjia.com/zufang/TJ1612032012133072896.html
合租·津尚花园 4居室 南卧,930 元/月,西青-张家窝-津尚花园,精选,https://tj.lianjia.com/zufang/TJ2352519749256355840.html
整租·花溪畔 2室2厅 南/北,900 元/月,92.52㎡,武清-静湖-花溪畔,https://tj.lianjia.com/zufang/TJ1609850769039687680.html
整租·紫韵枫尚 2室1厅 南,1200 元/月,85.00㎡,武清-静湖-紫韵枫尚,https://tj.lianjia.com/zufang/TJ1612652603630419968.html
整租·红山壹号院 5室3厅 南,4900 元/月,329.13㎡,东丽-华明镇-红山壹号院,https://tj.lianjia.com/zufang/TJ1612673971990298624.html
整租·海益国际 1室1厅 北,2850 元/月,109.59㎡,西青-海泰高新区-海益国际,https://tj.lianjia.com/zufang/TJ1610178445948485632.html
整租·谊城公寓 1室1厅 南,2000 元/月,57.80㎡,河西-友谊路-谊城公寓,https://tj.lianjia.com/zufang/TJ1612777028111564800.html
整租·云溪蝶苑 7室3厅 跃层 南,8000 元/月,330.00㎡,东丽-东丽湖-云溪蝶苑,https://tj.lianjia.com/zufang/TJ1612294400862322688.html
整租·景福里 1室1厅 北,2830 元/月,44.04㎡,河西-挂甲寺-景福里,https://tj.lianjia.com/zufang/TJ2382447147946876928.html
整租·三联大厦 8室1厅 东南,13700 元/月,242.07㎡,河东-大王庄-三联大厦,https://tj.lianjia.com/zufang/TJ1613055300116414464.html
整租·沙市道 2室1厅 南,2800 元/月,53.00㎡,和平-新兴街-沙市道,https://tj.lianjia.com/zufang/TJ1619538411150901248.html
整租·文化村 2室1厅 南/北,2558 元/月,60.00㎡,和平-南营门街-文化村,https://tj.lianjia.com/zufang/TJ1619227966527504384.html
整租·天津华侨城寄湖苑 3室2厅 南/北,2800 元/月,135.67㎡,东丽-东丽湖-天津华侨城寄湖苑,https://tj.lianjia.com/zufang/TJ1618547699756302336.html
整租·宝能创业中心 5室1厅 东南,12700 元/月,237.00㎡,红桥-西于庄-宝能创业中心,https://tj.lianjia.com/zufang/TJ1618562132649967616.html
合租·柳景家园 3居室 南卧,1190 元/月,12.90㎡,津南-双港-柳景家园,https://tj.lianjia.com/zufang/TJ2382463162831347712.html
整租·长征楼(河东区) 1室1厅 南,1200 元/月,40.00㎡,河东-唐家口-长征楼(河东区),https://tj.lianjia.com/zufang/TJ1618910135504076800.html
整租·津铁泽苑 2室1厅 南,3800 元/月,河西-尖山-津铁泽苑,精选,https://tj.lianjia.com/zufang/TJ1747473946913013760.html
合租·保利罗兰公馆 4居室 北卧,930 元/月,西青-张家窝-保利罗兰公馆,精选,https://tj.lianjia.com/zufang/TJ1747531245715193856.html
合租·中国铁建国际城诗景凤苑 3居室 南卧,1130 元/月,河北-建昌道-中国铁建国际城诗景凤苑,精选,https://tj.lianjia.com/zufang/TJ1748682751306891264.html
整租·鸿坤原乡小镇 1室1厅 南,600 元/月,48.00㎡,宝坻-京津新城-鸿坤原乡小镇,https://tj.lianjia.com/zufang/TJ1649754560773750784.html
合租·路劲太阳城皓阳园 4居室 南卧,970 元/月,河东-太阳城-路劲太阳城皓阳园,精选,https://tj.lianjia.com/zufang/TJ1752634067171409920.html
整租·服务楼 1室1厅 南,2600 元/月,33.30㎡,河西-马场街-服务楼,https://tj.lianjia.com/zufang/TJ1651483461896110080.html
整租·新福方里 5室1厅 东南/西南,12000 元/月,454.28㎡,和平-南市-新福方里,https://tj.lianjia.com/zufang/TJ1651209323021336576.html
整租·环盛里 1室1厅 南,1700 元/月,49.00㎡,河北-王串场-环盛里,https://tj.lianjia.com/zufang/TJ1647124735357616128.html
合租·海上国际城 3居室 南卧,830 元/月,东丽-华明镇-海上国际城,精选,https://tj.lianjia.com/zufang/TJ1751174610700730368.html
整租·大唐盛世 3室2厅 南/北,800 元/月,118.04㎡,津南-八里台-大唐盛世,https://tj.lianjia.com/zufang/TJ1647441888069812224.html
合租·保利尚林苑 4居室 北卧,766 元/月,9.80㎡,西青-张家窝-保利尚林苑,https://tj.lianjia.com/zufang/TJ1745396766670323712.html
整租·海益国际 1室1厅 东,2500 元/月,71.00㎡,西青-海泰高新区-海益国际,https://tj.lianjia.com/zufang/TJ1647449168068739072.html
整租·泰来嘉园 2室1厅 南/西南,1500 元/月,73.23㎡,河北-新开河-泰来嘉园,https://tj.lianjia.com/zufang/TJ1647060713920790528.html
整租·世茂玖熙 6室3厅 南/北,7000 元/月,185.00㎡,滨海新区-中新生态城-世茂玖熙,https://tj.lianjia.com/zufang/TJ1647890631789379584.html
整租·天房锦园 4室2厅 跃层 南/北,3500 元/月,264.82㎡,东丽-华明镇-天房锦园,https://tj.lianjia.com/zufang/TJ1647797318822395904.html
整租·芥园中里 1室1厅 南,1100 元/月,43.85㎡,南开-向阳路-芥园中里,https://tj.lianjia.com/zufang/TJ1647588365257670656.html
整租·富力新城 3室2厅 南,1300 元/月,108.00㎡,静海-团泊东-富力新城,https://tj.lianjia.com/zufang/TJ1646710647594942464.html
整租·海益国际 2室2厅 西北,4100 元/月,118.06㎡,西青-海泰高新区-海益国际,https://tj.lianjia.com/zufang/TJ1648140533266120704.html
整租·津泊湾 2室1厅 南,1000 元/月,68.39㎡,静海-团泊东-津泊湾,https://tj.lianjia.com/zufang/TJ1648286107072200704.html
整租·时代奥城 4室2厅 南/北,12000 元/月,205.85㎡,南开-体育中心街-时代奥城,https://tj.lianjia.com/zufang/TJ1648278844655796224.html
合租·首创悦山郡 4居室 南卧,1090 元/月,21.10㎡,津南-辛庄-首创悦山郡,https://tj.lianjia.com/zufang/TJ1744617220765384704.html
整租·融创臻园 4室2厅 南/北,2800 元/月,156.00㎡,北辰-小淀镇-融创臻园,https://tj.lianjia.com/zufang/TJ1648920170795630592.html
合租·金地格林世界棕榈苑D区 3居室 北卧,990 元/月,8.90㎡,津南-双港-金地格林世界棕榈苑D区,https://tj.lianjia.com/zufang/TJ1744681618146066432.html
整租·龙如园 2室1厅 南/北,640 元/月,70.30㎡,武清-下朱庄-龙如园,https://tj.lianjia.com/zufang/TJ1648915587046309888.html
合租·金地悦城大境 4居室 南卧,1230 元/月,11.00㎡,东丽-空港经济区-金地悦城大境,https://tj.lianjia.com/zufang/TJ1743931535255404544.html
整租·御景园邸 3室2厅 南/北,7900 元/月,184.81㎡,滨海新区-开发区-御景园邸,https://tj.lianjia.com/zufang/TJ1646342858820550656.html
合租·天房美棠 5居室 南卧,1830 元/月,12.70㎡,河西-陈塘庄-天房美棠,https://tj.lianjia.com/zufang/TJ1750375235732897792.html
整租·远洋里 3室1厅 南/北,1400 元/月,65.00㎡,滨海新区-新村街-远洋里,https://tj.lianjia.com/zufang/TJ1645713609629630464.html
合租·保利尚林苑 4居室 南卧,860 元/月,10.00㎡,西青-张家窝-保利尚林苑,https://tj.lianjia.com/zufang/TJ1755157440459964416.html
