Title,Price,Area,Region,Link
独栋·龙湖冠寓 成都武侯新城店 当天入住 可月租 落地窗套一 武青南路 大悦城 押一付一 开间,1600 元/月,31.00-37.00㎡,仅剩4间,https://cd.lianjia.com/apartment/25383.html
独栋·龙湖冠寓 新川之心店 企业折扣 1个月起租 现房入住新川园区直供 专属折扣 可开票 开间,1499-1599 元/月,27.32㎡,仅剩2间,https://cd.lianjia.com/apartment/50300.html
合租·金牛万达C组团 4居室 东北卧,930 元/月,6.80㎡,金牛-金牛万达-金牛万达C组团,https://cd.lianjia.com/zufang/CD1945140578224177152.html
独栋·龙湖冠寓 成都天府五街店 限时可短租无中介！字节跳动五街OCG 华为美团腾讯 1室1厅,1845-1945 元/月,35.00㎡,仅剩2间,https://cd.lianjia.com/apartment/49238.html
合租·保利百合花园 5居室 东卧,830 元/月,6.60㎡,高新-大源-保利百合花园,https://cd.lianjia.com/zufang/CD1855521563005157376.html
合租·清凤时代城 4居室 东卧,860 元/月,6.80㎡,高新-大源-清凤时代城,https://cd.lianjia.com/zufang/CD1947964825921388544.html
整租·西派城D区 4室2厅 东,6300 元/月,189.07㎡,武侯-簇桥-西派城D区,https://cd.lianjia.com/zufang/CD1940355209834266624.html
整租·和雅嘉御 1室0厅 东,3200 元/月,51.00㎡,高新-芳草-和雅嘉御,https://cd.lianjia.com/zufang/CD1940352852509589504.html
整租·麓云 4室2厅 东南,2300 元/月,121.31㎡,天府新区-麓山-麓云,https://cd.lianjia.com/zufang/CD1940348610600239104.html
整租·铸信境界 3室2厅 东,3000 元/月,140.73㎡,青羊-贝森-铸信境界,https://cd.lianjia.com/zufang/CD1940349685063483392.html
整租·秀林苑西区 2室1厅 南,2380 元/月,75.00㎡,成华-龙潭寺-秀林苑西区,https://cd.lianjia.com/zufang/CD1940348115512983552.html
合租·人民南路四段51号 3居室 东卧,1100 元/月,15.00㎡,武侯-航空路-人民南路四段51号,https://cd.lianjia.com/zufang/CD1940350418718556160.html
整租·中德英伦联邦A区 5室2厅 跃层 南,12000 元/月,高新-中德-中德英伦联邦A区,精选,https://cd.lianjia.com/zufang/CD1906678244673847296.html
整租·华润二十四城九期 3室2厅 东,8600 元/月,成华-万象城-华润二十四城九期,精选,https://cd.lianjia.com/zufang/CD1906926762101571584.html
合租·中德英伦联邦B区 4居室 南卧,1250 元/月,高新-中德-中德英伦联邦B区,精选,https://cd.lianjia.com/zufang/CD1907299433138094080.html
整租·凤凰小区 2室1厅 东南,1000 元/月,77.85㎡,青白江-青白江-凤凰小区,https://cd.lianjia.com/zufang/CD1940358479147433984.html
整租·科华之星 1室1厅 南,2100 元/月,57.09㎡,武侯-航空路-科华之星,https://cd.lianjia.com/zufang/CD1940353327313190912.html
合租·风华庭 4居室 北卧,1630 元/月,武侯-广福桥-风华庭,精选,https://cd.lianjia.com/zufang/CD1835199860098203648.html
整租·中环岛 3室1厅 南,6000 元/月,123.96㎡,高新-大源-中环岛,https://cd.lianjia.com/zufang/CD1940362065398988800.html
整租·成都后花园四期 1室1厅 西南,1550 元/月,48.00㎡,郫都-成外-成都后花园四期,https://cd.lianjia.com/zufang/CD1940363966265950208.html
整租·天悦汇 1室1厅 东南,1500 元/月,44.81㎡,金牛-五块石-天悦汇,https://cd.lianjia.com/zufang/CD1940359165503340544.html
合租·云影苑 4居室 南卧,1330 元/月,武侯-外双楠-云影苑,精选,https://cd.lianjia.com/zufang/CD1953027016328478720.html
合租·金控时代广场 5居室 南卧,700 元/月,16.00㎡,高新-新会展-金控时代广场,https://cd.lianjia.com/zufang/CD1844029303960895488.html
合租·泰基南棠 3居室 东卧,1560 元/月,17.28㎡,武侯-红牌楼-泰基南棠,https://cd.lianjia.com/zufang/CD1783190282703994880.html
整租·和信天骄府 1室0厅 东南,850 元/月,30.59㎡,新都-新都城区-和信天骄府,https://cd.lianjia.com/zufang/CD1940362867110838272.html
整租·保利中心 1室0厅 南,4908 元/月,63.63㎡,武侯-棕北-保利中心,https://cd.lianjia.com/zufang/CD1940359936441581568.html
整租·海伦春天 3室2厅 南,2700 元/月,99.08㎡,天府新区-南湖-海伦春天,https://cd.lianjia.com/zufang/CD1940361001761243136.html
整租·红帆蓝调 1室0厅 东南,1300 元/月,34.69㎡,武侯-武侯立交-红帆蓝调,https://cd.lianjia.com/zufang/CD1940363209965830144.html
整租·杨家巷6号 2室1厅 东,800 元/月,67.16㎡,金牛-保利公园-杨家巷6号,https://cd.lianjia.com/zufang/CD1940365958061228032.html
整租·大源欢乐颂 1室1厅 东,2300 元/月,54.22㎡,高新-大源-大源欢乐颂,https://cd.lianjia.com/zufang/CD1940364285695754240.html
整租·外滩 3室1厅 南,3800 元/月,93.71㎡,锦江-九眼桥-外滩,https://cd.lianjia.com/zufang/CD1940366541094649856.html
整租·富临理宫 3室2厅 东南,3000 元/月,85.77㎡,成华-理工大-富临理宫,https://cd.lianjia.com/zufang/CD1940619608234917888.html
合租·蓝光雍锦阁 7居室 东南卧,1100 元/月,231.06㎡,成华-东郊记忆-蓝光雍锦阁,https://cd.lianjia.com/zufang/CD1940622155838390272.html
整租·宏达世纪锦城 2室1厅 东,3000 元/月,84.89㎡,天府新区-海洋公园-宏达世纪锦城,https://cd.lianjia.com/zufang/CD1940604956797042688.html
合租·云影苑 4居室 南卧,1190 元/月,11.20㎡,武侯-外双楠-云影苑,https://cd.lianjia.com/zufang/CD1945346371779297280.html
合租·双楠花园 4居室 东南卧,1760 元/月,15.10㎡,武侯-双楠-双楠花园,https://cd.lianjia.com/zufang/CD1806502914567438336.html
合租·上行锦绣 5居室 东南卧,700 元/月,成华-驷马桥-上行锦绣,精选,https://cd.lianjia.com/zufang/CD1661001811508592640.html
整租·麓湖生态城琥珀瀛洲 3室2厅 跃层 南/北,4000 元/月,142.00㎡,天府新区-麓湖生态城-麓湖生态城琥珀瀛洲,https://cd.lianjia.com/zufang/CD1825471193570869248.html
合租·启明公寓 5居室 南卧,908 元/月,锦江-合江亭-启明公寓,精选,https://cd.lianjia.com/zufang/CD1686274012667183104.html
合租·新龙苑西区 4居室 南卧,853 元/月,成华-新华公园-新龙苑西区,精选,https://cd.lianjia.com/zufang/CD1688863302467190784.html
整租·仁和金沙 1室1厅 南,3100 元/月,69.13㎡,青羊-金沙-仁和金沙,https://cd.lianjia.com/zufang/CD1825397123504406528.html
整租·荣盛花语城 4室1厅 南,3000 元/月,90.68㎡,青羊-外光华-荣盛花语城,https://cd.lianjia.com/zufang/CD1826212860775104512.html
合租·尚郡 5居室 东卧,900 元/月,高新-大源-尚郡,精选,https://cd.lianjia.com/zufang/CD1724363952822943744.html
整租·中南融创玖华台邸 2室1厅 LOFT 南,4099 元/月,成华-东郊记忆-中南融创玖华台邸,精选,https://cd.lianjia.com/zufang/CD1732415628230262784.html
整租·锦城花园 5室2厅 跃层 西北,7000 元/月,243.80㎡,金牛-一品天下-锦城花园,https://cd.lianjia.com/zufang/CD1826177953201913856.html
整租·韩国城一期 2室1厅 跃层 南,1900 元/月,37.78㎡,双流-航空港-韩国城一期,https://cd.lianjia.com/zufang/CD1826153567971442688.html
整租·融创观玺台花园 4室2厅 南,4200 元/月,143.65㎡,青羊-外光华-融创观玺台花园,https://cd.lianjia.com/zufang/CD1826490346985488384.html
整租·保利青江和府 3室2厅 东南,1500 元/月,97.00㎡,青白江-青白江-保利青江和府,https://cd.lianjia.com/zufang/CD1826534054195888128.html
整租·麓湖生态城香林堤 4室2厅 南/北,3200 元/月,261.70㎡,天府新区-麓湖生态城-麓湖生态城香林堤,https://cd.lianjia.com/zufang/CD1826530829250068480.html
整租·世纪太升 3室1厅 东南,3500 元/月,66.00㎡,青羊-太升路-世纪太升,https://cd.lianjia.com/zufang/CD1826116437450686464.html
整租·太阳公元三期 1室1厅 LOFT 东南,3200 元/月,成华-建设路-太阳公元三期,精选,https://cd.lianjia.com/zufang/CD1732614846786043904.html
整租·乐天圣苑 3室2厅 西南,4000 元/月,87.00㎡,锦江-东大路-乐天圣苑,https://cd.lianjia.com/zufang/CD1825883558170853376.html
合租·人居盛和林语南区 4居室 南卧,1300 元/月,26.00㎡,高新-城南宜家-人居盛和林语南区,https://cd.lianjia.com/zufang/CD1607154712719654912.html
整租·世茂玉锦湾一期 2室1厅 北,3700 元/月,80.54㎡,成华-猛追湾-世茂玉锦湾一期,https://cd.lianjia.com/zufang/CD1825816593246978048.html
整租·盛锦华庭 4室2厅 南,5800 元/月,164.53㎡,武侯-华西-盛锦华庭,https://cd.lianjia.com/zufang/CD1825810947516661760.html
合租·滨江天樾 5居室 南卧,1450 元/月,30.00㎡,天府新区-华阳-滨江天樾,https://cd.lianjia.com/zufang/CD1613829257841082368.html
整租·恒大都汇华庭 3室2厅 东北,9000 元/月,67.94㎡,锦江-合江亭-恒大都汇华庭,https://cd.lianjia.com/zufang/CD1825799258213711872.html
合租·人居盛和林语南区 5居室 南卧,1100 元/月,20.00㎡,高新-城南宜家-人居盛和林语南区,https://cd.lianjia.com/zufang/CD1624296835021537280.html
合租·天祥大厦 4居室 东卧,800 元/月,19.00㎡,成华-猛追湾-天祥大厦,https://cd.lianjia.com/zufang/CD1642144372638089216.html
合租·航天城上城 5居室 南卧,700 元/月,15.00㎡,高新-新会展-航天城上城,https://cd.lianjia.com/zufang/CD1693649897862987776.html
整租·龙湖世纪峰景 4室2厅 东/东南/南,16000 元/月,280.00㎡,高新-新会展-龙湖世纪峰景,https://cd.lianjia.com/zufang/CD1826577371516370944.html
合租·建银大厦 5居室 西南卧,1250 元/月,26.00㎡,锦江-合江亭-建银大厦,https://cd.lianjia.com/zufang/CD2505074741233057792.html
合租·南辰景秀 3居室 南卧,1190 元/月,10.80㎡,武侯-火车南站-南辰景秀,https://cd.lianjia.com/zufang/CD1725497478008012800.html
整租·恒大天府城邦 3室2厅 东北,1400 元/月,91.46㎡,新津-普兴-恒大天府城邦,https://cd.lianjia.com/zufang/CD1826948051906854912.html
整租·保利公园198丁香郡 3室2厅 西南,1600 元/月,107.96㎡,新都-保利公园-保利公园198丁香郡,https://cd.lianjia.com/zufang/CD1826875734136717312.html
整租·华都九龙广场 3室1厅 北,4600 元/月,150.00㎡,新都-毗河-华都九龙广场,https://cd.lianjia.com/zufang/CD1826900327534690304.html
整租·远大林语城 5室2厅 东南,3880 元/月,149.84㎡,双流-蛟龙港-远大林语城,https://cd.lianjia.com/zufang/CD1944989668483268608.html
整租·翰香府 3室2厅 东南,1600 元/月,109.27㎡,新都-毗河-翰香府,https://cd.lianjia.com/zufang/CD1944984341390032896.html
合租·橄榄苑一期 5居室 东南卧,816 元/月,武侯-华西-橄榄苑一期,精选,https://cd.lianjia.com/zufang/CD1760905216359661568.html
整租·合能枫丹铂麓一期 3室2厅 南,2200 元/月,58.82㎡,天府新区-麓山-合能枫丹铂麓一期,https://cd.lianjia.com/zufang/CD1945015059910492160.html
整租·润富国际公寓 1室1厅 南,2900 元/月,高新-金融城-润富国际公寓,精选,https://cd.lianjia.com/zufang/CD1811611772994453504.html
整租·同森锦逸名邸 3室1厅 南,5500 元/月,成华-新华公园-同森锦逸名邸,精选,https://cd.lianjia.com/zufang/CD1813416254770249728.html
整租·汇景新城 3室2厅 南,2600 元/月,107.07㎡,新都-新都城区-汇景新城,https://cd.lianjia.com/zufang/CD1945012035506929664.html
整租·华府悦璟 1室0厅 东南/南,1650 元/月,35.06㎡,双流-华府-华府悦璟,https://cd.lianjia.com/zufang/CD1945008692239794176.html
整租·绿地城 3室1厅 东南,2100 元/月,88.27㎡,新都-大丰-绿地城,https://cd.lianjia.com/zufang/CD1945010820635164672.html
整租·北城映像 3室2厅 东,1500 元/月,113.00㎡,青白江-青白江-北城映像,https://cd.lianjia.com/zufang/CD1945009616752476160.html
合租·保利锦江里 4居室 北卧,850 元/月,天府新区-华阳-保利锦江里,精选,https://cd.lianjia.com/zufang/CD1813850520364777472.html
合租·广汇御园二期A区 5居室 南卧,890 元/月,10.18㎡,天府新区-麓湖生态城-广汇御园二期A区,https://cd.lianjia.com/zufang/CD1811701259523063808.html
整租·荷韵欣苑西苑 2室2厅 东南,2400 元/月,75.00㎡,双流-公兴-荷韵欣苑西苑,https://cd.lianjia.com/zufang/CD1945016781496123392.html
整租·融侨悦蓉城 3室1厅 东南,2300 元/月,61.02㎡,新都-大丰-融侨悦蓉城,https://cd.lianjia.com/zufang/CD1945016854095331328.html
合租·西锦国际二期 3居室 西卧,1330 元/月,13.17㎡,金牛-花牌坊-西锦国际二期,https://cd.lianjia.com/zufang/CD1812096673585823744.html
整租·荷韵欣苑西苑 2室2厅 南,2400 元/月,75.00㎡,双流-公兴-荷韵欣苑西苑,https://cd.lianjia.com/zufang/CD1945017878541500416.html
整租·怡心湖岸一期 3室1厅 西南,3000 元/月,105.00㎡,双流-怡心湖-怡心湖岸一期,https://cd.lianjia.com/zufang/CD1945013420659048448.html
整租·金地天府城公寓 2室1厅 南,2500 元/月,81.01㎡,高新-广都-金地天府城公寓,https://cd.lianjia.com/zufang/CD1945013250517106688.html
整租·东骏湖景湾 3室2厅 南,2305 元/月,136.00㎡,新都-新都城区-东骏湖景湾,https://cd.lianjia.com/zufang/CD1945012184287281152.html
整租·恒大御景 3室2厅 东南,1800 元/月,110.00㎡,温江-温江大学城-恒大御景,https://cd.lianjia.com/zufang/CD1945019576760664064.html
整租·荷韵欣苑西苑 2室2厅 东南,2400 元/月,75.00㎡,双流-公兴-荷韵欣苑西苑,https://cd.lianjia.com/zufang/CD1945017399770087424.html
整租·东方华大广场 1室0厅 北,1400 元/月,41.99㎡,龙泉驿-龙泉驿城区-东方华大广场,https://cd.lianjia.com/zufang/CD1944993320325349376.html
整租·溪山樾 3室2厅 东南,1800 元/月,106.00㎡,都江堰-都江堰-溪山樾,https://cd.lianjia.com/zufang/CD1944992432303112192.html
整租·锦绣东方一期 3室2厅 东南,3580 元/月,81.30㎡,成华-万象城-锦绣东方一期,https://cd.lianjia.com/zufang/CD1945003800414650368.html
整租·布鲁明顿广场 2室1厅 南,4390 元/月,78.14㎡,高新-金融城-布鲁明顿广场,https://cd.lianjia.com/zufang/CD1812958366486495232.html
整租·锦江印象 1室1厅 西,2800 元/月,45.47㎡,锦江-合江亭-锦江印象,https://cd.lianjia.com/zufang/CD1945001140999421952.html
合租·蜀郡 5居室 北卧,890 元/月,6.57㎡,天府新区-华阳-蜀郡,https://cd.lianjia.com/zufang/CD1813562577100210176.html
整租·绿地之窗 2室2厅 南,3600 元/月,78.34㎡,高新-大源-绿地之窗,https://cd.lianjia.com/zufang/CD1945002393619922944.html
整租·昆仑华庭 3室1厅 南,4600 元/月,106.00㎡,锦江-盐市口-昆仑华庭,https://cd.lianjia.com/zufang/CD1945001579325161472.html
整租·玉沙路189号 2室1厅 东北,2300 元/月,56.85㎡,青羊-草市街-玉沙路189号,https://cd.lianjia.com/zufang/CD1945037281119174656.html
整租·SG珊顿道 1室1厅 东,3500 元/月,48.00㎡,青羊-太升路-SG珊顿道,https://cd.lianjia.com/zufang/CD1831268942073561088.html
整租·翰林上岛 3室1厅 东,2458 元/月,110.07㎡,双流-航空港-翰林上岛,https://cd.lianjia.com/zufang/CD1831293587216662528.html
整租·金林中心 1室1厅 东南,5400 元/月,131.10㎡,锦江-琉璃场-金林中心,https://cd.lianjia.com/zufang/CD1831251314076549120.html
整租·中国华商金融中心 1室1厅 南,6500 元/月,95.80㎡,高新-金融城-中国华商金融中心,https://cd.lianjia.com/zufang/CD1830462430040293376.html
整租·恒瑞新川中心一期 3室2厅 南/北,4000 元/月,100.60㎡,高新-中德-恒瑞新川中心一期,https://cd.lianjia.com/zufang/CD1830528332874121216.html
整租·招商中央华城一期 1室1厅 东南/南,2100 元/月,39.13㎡,成华-东郊记忆-招商中央华城一期,https://cd.lianjia.com/zufang/CD1830568170914578432.html
整租·高家庄赞城 1室1厅 东南,2000 元/月,60.81㎡,金牛-高家庄-高家庄赞城,https://cd.lianjia.com/zufang/CD1830853513828106240.html
整租·华润幸福里二期 2室2厅 西北,3500 元/月,75.06㎡,锦江-川师-华润幸福里二期,https://cd.lianjia.com/zufang/CD1830845094832373760.html
整租·人居长岛荟城 3室2厅 南,1800 元/月,112.11㎡,新都-保利公园-人居长岛荟城,https://cd.lianjia.com/zufang/CD1830850530746826752.html
合租·青青河畔 4居室 东南卧,816 元/月,锦江-莲花-青青河畔,精选,https://cd.lianjia.com/zufang/CD1893144123842494464.html
整租·誉峰三期 1室1厅 南,5000 元/月,78.36㎡,高新-金融城-誉峰三期,https://cd.lianjia.com/zufang/CD1830808724961230848.html
整租·蓝光兰亭悦府 4室1厅 东,1899 元/月,139.61㎡,郫都-成外-蓝光兰亭悦府,https://cd.lianjia.com/zufang/CD1830569781883830272.html
整租·长城半岛城邦一期 4室1厅 南,4500 元/月,164.88㎡,高新-天府长城-长城半岛城邦一期,https://cd.lianjia.com/zufang/CD1830656951181115392.html
整租·万科加州湾 1室0厅 东南,4000 元/月,95.43㎡,金牛-沙湾-万科加州湾,https://cd.lianjia.com/zufang/CD1830558460840771584.html
整租·金地悦澜道 4室2厅 西南,4200 元/月,192.26㎡,双流-华府-金地悦澜道,https://cd.lianjia.com/zufang/CD1831887949503922176.html
合租·宁馨园 4居室 南卧,800 元/月,高新-中和-宁馨园,精选,https://cd.lianjia.com/zufang/CD1893245487914418176.html
整租·恒大御龙天峰 3室1厅 西北,1600 元/月,113.78㎡,龙泉驿-阳光城-恒大御龙天峰,https://cd.lianjia.com/zufang/CD1831987540815511552.html
整租·景茂誉景国际 3室1厅 西南,1200 元/月,123.00㎡,双流-蛟龙港-景茂誉景国际,https://cd.lianjia.com/zufang/CD1831666493595582464.html
